"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","GeneSymbol","GeneBiotype"
"ENSG00000005075",1872.94017183454,1.12112485366709,0.0908917631730524,1.220398972736e-35,5.86230474285719e-35,"POLR2J","protein_coding"
"ENSG00000005102",879.093799198233,-2.7203587581833,0.185337143509606,5.15616549361325e-50,3.88200432935258e-49,"MEOX1","protein_coding"
"ENSG00000005108",438.198520674547,-1.4294157344432,0.143433183032055,1.92424553320092e-24,6.53203138736573e-24,"THSD7A","protein_coding"
"ENSG00000005187",452.643717977755,-1.01359013712339,0.159090514310456,5.08366359618885e-11,1.02989173288069e-10,"ACSM3","protein_coding"
"ENSG00000005243",1186.6545746274,-1.08427039046397,0.145570543350713,2.14198822283091e-14,5.02344750182241e-14,"COPZ2","protein_coding"
"ENSG00000005249",7800.51215027437,-2.92304011442105,0.15649682673377,5.7610761723567e-79,9.18877997651623e-78,"PRKAR2B","protein_coding"
"ENSG00000005469",944.819594492646,-1.32914711082487,0.0909624728038845,2.75860607291749e-49,2.04129570751903e-48,"CROT","protein_coding"
"ENSG00000005513",1321.20165683786,2.71921221571276,0.236802065140499,8.79177281023073e-32,3.77588466252559e-31,"SOX8","protein_coding"
"ENSG00000005810",5645.22631977555,-1.117694307091,0.0979197029982046,7.4053087071521e-31,3.08744126896056e-30,"MYCBP2","protein_coding"
"ENSG00000005812",3056.08828859022,-1.04116160129026,0.0680331560288221,1.84938440453247e-53,1.53525364455194e-52,"FBXL3","protein_coding"
"ENSG00000005882",1394.79542118592,-1.69852681830831,0.0923534772266419,7.26212677377076e-77,1.08912484155295e-75,"PDK2","protein_coding"
"ENSG00000006016",1166.60097027283,2.4958116324098,0.245183720497743,1.00923093903308e-25,3.57597999812797e-25,"CRLF1","protein_coding"
"ENSG00000006071",160.874135547222,-3.72803720201828,0.265958903779027,1.26719999711378e-45,8.31637065188519e-45,"ABCC8","protein_coding"
"ENSG00000006118",5556.67615971683,2.60782525186915,0.123466056299817,2.59761564790271e-100,6.74538248568809e-99,"TMEM132A","protein_coding"
"ENSG00000006128",40.9488923437972,-3.41439596686984,0.295548760379039,7.0717814911747e-32,3.04417669869523e-31,"TAC1","protein_coding"
"ENSG00000006210",12317.7918360557,-1.39643407909575,0.138429606647787,6.10982709257948e-25,2.10590046060703e-24,"CX3CL1","protein_coding"
"ENSG00000006283",105.748117064317,-1.51210788811366,0.214892105255417,1.4406349891926e-13,3.25521216102375e-13,"CACNA1G","protein_coding"
"ENSG00000006327",3124.79465404465,1.52521649695379,0.13853746960823,2.40662831384589e-29,9.58947066944939e-29,"TNFRSF12A","protein_coding"
"ENSG00000006377",137.89374160213,4.70616200151353,0.246207828492625,9.03306449081191e-83,1.59328486569069e-81,"DLX6","protein_coding"
"ENSG00000006453",2135.39499806457,1.70979590050302,0.0745871038746125,1.25301924339114e-117,4.47655091476492e-116,"BAIAP2L1","protein_coding"
"ENSG00000006468",1079.44573633037,-1.0382478037552,0.142461952432308,8.04193230997347e-14,1.83910838515797e-13,"ETV1","protein_coding"
"ENSG00000006555",1194.82232736229,1.45325580266286,0.140552042766415,3.91465454319074e-26,1.40902442777049e-25,"TTC22","protein_coding"
"ENSG00000006611",50.9114182850651,1.28079264088614,0.251905756465585,4.90848727747294e-08,8.58934228556959e-08,"USH1C","protein_coding"
"ENSG00000006625",2010.31245423022,1.44886351335236,0.0916956585001902,2.60176338273996e-57,2.40680991981118e-56,"GGCT","protein_coding"
"ENSG00000006634",1111.43522570302,1.95296152719366,0.0637945418085349,2.78064391748247e-207,3.078282578913e-205,"DBF4","protein_coding"
"ENSG00000006704",1834.99012771056,1.10734335485121,0.0634303897737358,6.49306821243998e-69,8.16583399183315e-68,"GTF2IRD1","protein_coding"
"ENSG00000006757",1132.99856396222,-1.031728968721,0.0918790211695055,7.67144376834986e-30,3.09117299545074e-29,"PNPLA4","protein_coding"
"ENSG00000006788",27.6958255558587,1.19468520449915,0.199685796768306,3.6833581426124e-10,7.15785511788184e-10,"MYH13","protein_coding"
"ENSG00000007038",390.337384198473,1.52327444271241,0.311761652423788,7.52135321334103e-08,1.30462643563436e-07,"PRSS21","protein_coding"
"ENSG00000007062",10807.5076884228,1.13482660963155,0.185347961797071,1.81551142829612e-10,3.58101169897303e-10,"PROM1","protein_coding"
"ENSG00000007080",2915.28819068391,1.14794177762842,0.111603424472196,1.56972067907253e-25,5.52241059309083e-25,"CCDC124","protein_coding"
"ENSG00000007174",67.3577368330642,-2.89113024214158,0.210266692079933,3.5940275977337e-44,2.24736909650929e-43,"DNAH9","protein_coding"
"ENSG00000007216",524.965181223137,-2.48777102906595,0.31632749018815,1.42101898193968e-16,3.63562207831822e-16,"SLC13A2","protein_coding"
"ENSG00000007237",3220.96446199999,-1.52914083541675,0.129529216426695,2.53239362664668e-33,1.1399836157192e-32,"GAS7","protein_coding"
"ENSG00000007264",377.854566561711,1.09982742068618,0.178059106385663,1.41695821143107e-10,2.81003604286984e-10,"MATK","protein_coding"
"ENSG00000007314",563.990368118596,-4.5033943903789,0.179701800660267,8.02308589662542e-140,4.28585607563543e-138,"SCN4A","protein_coding"
"ENSG00000007372",199.676016144452,5.75893987592559,0.266853388937205,4.25180610089515e-105,1.22929795978974e-103,"PAX6","protein_coding"
"ENSG00000007376",1462.78286151101,1.5372993890026,0.0891711334997991,8.99829575853736e-68,1.09324420742894e-66,"RPUSD1","protein_coding"
"ENSG00000007402",262.386347000754,-1.38313486020755,0.12094834174442,2.80120946264456e-31,1.18521376987478e-30,"CACNA2D2","protein_coding"
"ENSG00000007516",282.20585760177,-1.71465092364976,0.136614382127616,1.8172815463506e-37,9.30030309624137e-37,"BAIAP3","protein_coding"
"ENSG00000007944",2426.08984136586,-1.04654336889506,0.0809089548921461,7.22324322043397e-39,3.86179670084821e-38,"MYLIP","protein_coding"
"ENSG00000007968",1002.80771880511,3.81249743389172,0.128560878802925,3.15658053274034e-194,3.18058566613304e-192,"E2F2","protein_coding"
"ENSG00000008056",78.9290171664288,1.45842973319187,0.156228380487302,8.35673792549495e-22,2.59157443922417e-21,"SYN1","protein_coding"
"ENSG00000008118",24.9650120724929,1.38479205122859,0.137930532209614,1.02569404357059e-24,3.51085306573684e-24,"CAMK1G","protein_coding"
"ENSG00000008196",1192.13570435059,-2.2966519719713,0.280722056837268,9.53081133929297e-18,2.54482644249893e-17,"TFAP2B","protein_coding"
"ENSG00000008300",507.259315336783,2.10673295012691,0.133351517323,1.05140384445399e-57,9.89483920057456e-57,"CELSR3","protein_coding"
"ENSG00000008311",1074.93863322212,-1.91594222197134,0.114153689057422,1.12721304440161e-64,1.27299422135208e-63,"AASS","protein_coding"
"ENSG00000008516",226.099657063653,1.31845753647017,0.146467377531506,2.67806123766663e-20,7.86315415219271e-20,"MMP25","protein_coding"
"ENSG00000008517",3954.30577693644,2.03041816015775,0.147255957362384,9.92494700587071e-45,6.31406742033219e-44,"IL32","protein_coding"
"ENSG00000008735",1048.46006604098,2.26240657902808,0.177535224547673,1.17447041633214e-38,6.23432608694664e-38,"MAPK8IP2","protein_coding"
"ENSG00000009709",43.6723711425895,5.79152332714065,0.527729095812262,7.03760642719214e-30,2.83849001319181e-29,"PAX7","protein_coding"
"ENSG00000009724",93.2543915253731,-1.64286909263604,0.132335459107231,1.16311281496755e-36,5.80762591615991e-36,"MASP2","protein_coding"
"ENSG00000009790",576.718349502009,1.6902276194366,0.136240886610676,1.1729225061503e-36,5.85487007148951e-36,"TRAF3IP3","protein_coding"
"ENSG00000009950",751.841044797465,-4.23981305524713,0.196773192207571,4.40360391108765e-104,1.23912112059987e-102,"MLXIPL","protein_coding"
"ENSG00000010030",577.74832705619,3.03515370089578,0.141687368124858,7.44698818467816e-103,2.04088713654038e-101,"ETV7","protein_coding"
"ENSG00000010282",12.663848863385,-3.87587980178207,0.246700435807043,1.26647448729374e-56,1.14883914812354e-55,"HHATL","protein_coding"
"ENSG00000010292",9009.19111611946,1.91989706745133,0.0888995190818771,6.8167895857769e-105,1.96414586232651e-103,"NCAPD2","protein_coding"
"ENSG00000010310",76.2237496389665,-1.44523801530578,0.139333737215887,2.83523318843004e-26,1.02466642744227e-25,"GIPR","protein_coding"
"ENSG00000010319",4109.59103724295,-3.67031751129438,0.151737824798452,3.33023453646738e-130,1.49833841029777e-128,"SEMA3G","protein_coding"
"ENSG00000010438",51.4323450658951,2.62460160919989,0.208499555245121,1.22258818357008e-37,6.29513199661378e-37,"PRSS3","protein_coding"
"ENSG00000011009",3753.9278859428,1.15712478661525,0.0757333480604813,1.99020685685303e-53,1.64971481676187e-52,"LYPLA2","protein_coding"
"ENSG00000011021",1161.36191445835,-1.17479539306542,0.0666042880500554,2.24338108759535e-70,2.92404132927707e-69,"CLCN6","protein_coding"
"ENSG00000011083",13.0346807184787,1.44416909246709,0.200531873338539,5.14163362852546e-14,1.18615669135177e-13,"SLC6A7","protein_coding"
"ENSG00000011332",50.3083301282658,1.77809752135299,0.151322372660783,2.93609799884293e-33,1.31994980033476e-32,"DPF1","protein_coding"
"ENSG00000011422",2814.1263632064,2.51766846464679,0.103223369406783,1.0010764030118e-132,4.66623618655945e-131,"PLAUR","protein_coding"
"ENSG00000011426",3851.84602102535,4.51765965792133,0.112205024039622,0,0,"ANLN","protein_coding"
"ENSG00000011465",62994.4624636893,-2.77623584917228,0.13930610618498,1.47161163858794e-89,3.01985476128283e-88,"DCN","protein_coding"
"ENSG00000011478",858.813861580218,1.06071680025753,0.0801498781304646,1.35527004727737e-40,7.5991766363e-40,"QPCTL","protein_coding"
"ENSG00000011523",2640.03021152354,-1.37858050863819,0.0583620721112703,2.39019301339019e-124,9.66821582603769e-123,"CEP68","protein_coding"
"ENSG00000011590",70.47960455793,2.18242207630815,0.1562310487249,8.03157206944893e-46,5.31030503782386e-45,"ZBTB32","protein_coding"
"ENSG00000011677",89.278677626539,5.50357160015224,0.335688159004498,4.12333876760498e-62,4.37750293012549e-61,"GABRA3","protein_coding"
"ENSG00000012048",990.620289931477,1.10199803569205,0.111235256817687,8.44979609471884e-24,2.80332647645572e-23,"BRCA1","protein_coding"
"ENSG00000012171",877.172378812156,-1.25656462336657,0.168956964512508,1.46580785129154e-14,3.45983289573331e-14,"SEMA3B","protein_coding"
"ENSG00000012660",12278.6159088562,-1.77873034068602,0.0825271502874225,2.03223489797563e-104,5.76668071302462e-103,"ELOVL5","protein_coding"
"ENSG00000012822",5074.71357967264,-1.56437774139845,0.0659515291708034,1.41040853023427e-125,5.85998625635855e-124,"CALCOCO1","protein_coding"
"ENSG00000013275",5663.270256968,1.33283809081266,0.0749595011524016,1.15584989712881e-71,1.55471512541858e-70,"PSMC4","protein_coding"
"ENSG00000013293",13.098985937613,-2.30026141263202,0.213754091742565,1.83714190896355e-28,7.1131124947376e-28,"SLC7A14","protein_coding"
"ENSG00000013297",958.413178425958,-2.64020811520371,0.16874541644013,1.85503074553415e-56,1.67550200510484e-55,"CLDN11","protein_coding"
"ENSG00000013306",8063.2670761274,1.36759049981251,0.0793956242552341,1.81789797894926e-67,2.19754089739793e-66,"SLC25A39","protein_coding"
"ENSG00000013441",4627.89646427903,-1.00600718087396,0.0658086051871968,2.62128151448972e-53,2.16005406681286e-52,"CLK1","protein_coding"
"ENSG00000013573",1719.8552505622,1.38994857794701,0.0977583989774789,7.00822136490537e-47,4.80160182847161e-46,"DDX11","protein_coding"
"ENSG00000013588",7482.89253839356,1.27312437961264,0.173635507597191,3.08462985715535e-14,7.1840922638551e-14,"GPRC5A","protein_coding"
"ENSG00000013725",676.571689442976,1.68244709151977,0.135128690819532,6.82050497824133e-37,3.42900021717559e-36,"CD6","protein_coding"
"ENSG00000013810",3126.74221267814,2.99681924580729,0.0834399889715537,1.51570322614354e-283,3.40063175817564e-281,"TACC3","protein_coding"
"ENSG00000014138",337.505395604902,1.60933755837421,0.0837723831846668,1.70941410209751e-83,3.07639690866255e-82,"POLA2","protein_coding"
"ENSG00000014164",2004.71494118935,1.28287330548806,0.0728494166594129,2.75534244741178e-70,3.58300984255008e-69,"ZC3H3","protein_coding"
"ENSG00000015413",57.147566736342,2.21747011065785,0.195381889669729,2.50899144129667e-31,1.06371375617786e-30,"DPEP1","protein_coding"
"ENSG00000015520",42.3242441093566,-1.63434089183222,0.164559029523943,1.65692048630431e-24,5.63366357305366e-24,"NPC1L1","protein_coding"
"ENSG00000016402",1014.14426099595,-2.63295690016509,0.166690869011459,1.74201941356751e-57,1.62218930116771e-56,"IL20RA","protein_coding"
"ENSG00000016602",109.892231691177,-1.93851271473725,0.256521416189656,1.46441913012236e-15,3.59209631232784e-15,"CLCA4","protein_coding"
"ENSG00000017427",338.292213576724,-3.0011415832894,0.181608842428634,1.98867367950274e-62,2.12601092789026e-61,"IGF1","protein_coding"
"ENSG00000017483",548.859722253714,2.27544665564952,0.143928453758112,9.44235389486902e-58,8.91618905661958e-57,"SLC38A5","protein_coding"
"ENSG00000018236",922.115310841203,-1.4073357613493,0.180934916887572,6.9899513362819e-16,1.73839655831533e-15,"CNTN1","protein_coding"
"ENSG00000018280",496.003642433429,1.97171954365292,0.133210743133976,4.86121691621445e-51,3.76957129258712e-50,"SLC11A1","protein_coding"
"ENSG00000018625",2368.39733880412,-7.14406963061856,0.230346731734366,1.37394169036796e-213,1.61673544222529e-211,"ATP1A2","protein_coding"
"ENSG00000019102",261.155543073249,-2.24399734368133,0.199513766645449,8.11757770912834e-31,3.37854266909479e-30,"VSIG2","protein_coding"
"ENSG00000019144",5525.20621634381,-1.49018592570918,0.103620347569602,5.16562035347845e-48,3.68001243386884e-47,"PHLDB1","protein_coding"
"ENSG00000019505",493.988434278374,2.52181710443722,0.247264402449926,8.4881951329467e-26,3.02031845003371e-25,"SYT13","protein_coding"
"ENSG00000019991",486.335459234693,-1.11788254684386,0.171987504466104,1.66295994658722e-11,3.446596574655e-11,"HGF","protein_coding"
"ENSG00000020181",2576.06484903344,-1.81437462804465,0.11140571457519,4.86308712141732e-61,5.05130660444995e-60,"ADGRA2","protein_coding"
"ENSG00000020577",1889.4069218399,-1.13102943431122,0.124809780328186,2.57416996401964e-20,7.56603632918051e-20,"SAMD4A","protein_coding"
"ENSG00000020633",2157.71555844876,1.29884834396058,0.131304882316698,5.74543682449902e-24,1.91713484098877e-23,"RUNX3","protein_coding"
"ENSG00000021300",2813.81305909665,1.50006995496516,0.153901509407682,1.41758918753195e-23,4.67079954153126e-23,"PLEKHB1","protein_coding"
"ENSG00000021645",128.598054861838,-1.51664088998911,0.150399145986235,4.64570563197531e-25,1.6085038820833e-24,"NRXN3","protein_coding"
"ENSG00000022267",27684.9771079581,-5.34400277425269,0.18671019147228,8.59789930789284e-182,7.53525269030796e-180,"FHL1","protein_coding"
"ENSG00000022556",2133.77949105057,1.84943743732914,0.238785651452433,3.7023162212294e-16,9.30389412404826e-16,"NLRP2","protein_coding"
"ENSG00000023892",1246.88376605775,1.09598192993126,0.0987700674032399,2.89405650367241e-29,1.15071570858449e-28,"DEF6","protein_coding"
"ENSG00000023902",3448.56026187977,1.35547252150271,0.0967373955504105,1.43739059136141e-45,9.41127294974261e-45,"PLEKHO1","protein_coding"
"ENSG00000024422",10386.7479325235,-2.38438751351174,0.12173775282936,7.95799309722578e-87,1.54451153226088e-85,"EHD2","protein_coding"
"ENSG00000024526",1046.98902241806,4.41838236481282,0.110310322004766,0,0,"DEPDC1","protein_coding"
"ENSG00000025423",184.9502598447,2.80534874820722,0.110295186359625,7.08938022144644e-144,4.03016895223916e-142,"HSD17B6","protein_coding"
"ENSG00000025708",4989.34432696167,2.24493681087569,0.129077406051326,3.28500690441618e-69,4.17183480608386e-68,"TYMP","protein_coding"
"ENSG00000025772",3111.40670510079,1.28224436627798,0.0736816776760216,1.05491044681441e-68,1.3168381371325e-67,"TOMM34","protein_coding"
"ENSG00000026297",1552.28228304572,1.07746200589393,0.10599471993972,6.57985493310193e-25,2.26697827517007e-24,"RNASET2","protein_coding"
"ENSG00000026559",820.57594716822,4.52242473461759,0.200615275079489,9.20255081231543e-114,3.09084476085493e-112,"KCNG1","protein_coding"
"ENSG00000026751",1500.01752372156,1.43176477306566,0.176166500485781,3.90746783323772e-17,1.02192976732812e-16,"SLAMF7","protein_coding"
"ENSG00000027869",396.941598723903,2.78541490281127,0.106645313338192,1.49950545972243e-151,9.63060243158372e-150,"SH2D2A","protein_coding"
"ENSG00000028528",7830.18675939337,-1.01373158496643,0.0713287488826241,2.11684943918645e-46,1.4293830462757e-45,"SNX1","protein_coding"
"ENSG00000029153",1713.16338660191,2.32520196806725,0.144094895463586,5.18890184022578e-60,5.26620333326171e-59,"ARNTL2","protein_coding"
"ENSG00000029559",140.60915489873,7.24358792361674,0.246518989416248,3.11775047270256e-192,3.08602277671564e-190,"IBSP","protein_coding"
"ENSG00000029725",3873.53145188644,-1.42174868335275,0.0686201026673075,2.11867628231188e-96,5.10758822384842e-95,"RABEP1","protein_coding"
"ENSG00000029993",4590.38458481699,2.90104730857506,0.0792559239044734,1.97361068581692e-294,4.95670850899125e-292,"HMGB3","protein_coding"
"ENSG00000030110",1417.50319301989,1.68232022025598,0.0640033648844833,1.38987918337531e-153,9.10019339247331e-152,"BAK1","protein_coding"
"ENSG00000031003",1911.33942432115,-1.30803996871852,0.0693896059308098,3.6079786021503e-80,5.90578365159369e-79,"FAM13B","protein_coding"
"ENSG00000032219",1556.90281895659,-1.10122877849413,0.0672054660401461,5.27284184920383e-61,5.46679666029284e-60,"ARID4A","protein_coding"
"ENSG00000032389",1373.50980615425,1.11793468835402,0.0641704154555672,1.19068212967977e-68,1.48192368314508e-67,"EIPR1","protein_coding"
"ENSG00000033100",3731.70412328779,1.03159342894269,0.0717258631082981,1.75039343156769e-47,1.22113890020686e-46,"CHPF2","protein_coding"
"ENSG00000033867",2749.53055894702,-1.03565134833448,0.107786999238512,1.90694522067649e-22,6.03955716700986e-22,"SLC4A7","protein_coding"
"ENSG00000034053",846.428983135467,2.45483454706117,0.127003555846516,1.30346379011046e-84,2.40234229969209e-83,"APBA2","protein_coding"
"ENSG00000034239",126.683617500043,-2.31846439074879,0.204705543418527,3.48293485662062e-31,1.4692239867725e-30,"EFCAB1","protein_coding"
"ENSG00000034510",73330.0370719006,1.67598489375425,0.0975156418526593,1.64933674955828e-67,1.99521132169786e-66,"TMSB10","protein_coding"
"ENSG00000034971",582.726648340085,-8.52753258820596,0.298996706944506,1.94470521862881e-182,1.72229235336142e-180,"MYOC","protein_coding"
"ENSG00000035141",3053.25245208384,1.39295045118003,0.0622683471854032,7.56795020724955e-112,2.45367819147183e-110,"FAM136A","protein_coding"
"ENSG00000035499",444.792023638545,3.80003442020994,0.107421614760558,4.55856749542704e-275,9.47000188216678e-273,"DEPDC1B","protein_coding"
"ENSG00000035720",80.8039545209069,1.64397942353191,0.181422799968545,6.9127218374828e-21,2.0730773544702e-20,"STAP1","protein_coding"
"ENSG00000036448",233.157474862301,-3.13012346698244,0.178477596459503,6.9165768521142e-70,8.91840909505944e-69,"MYOM2","protein_coding"
"ENSG00000036530",82.7225676340569,-1.44816416754519,0.124746207991441,3.15627063174192e-32,1.37485285840852e-31,"CYP46A1","protein_coding"
"ENSG00000037241",935.987456404237,1.07401736084681,0.0757488796691894,2.91977302263885e-46,1.96288536364139e-45,"RPL26L1","protein_coding"
"ENSG00000037280",1109.41018581782,-1.30572451914309,0.100507475304283,1.71301332721414e-39,9.34052989534423e-39,"FLT4","protein_coding"
"ENSG00000038295",395.320200845358,-1.72446766359943,0.17512142719771,3.23571629920564e-24,1.08742556754011e-23,"TLL1","protein_coding"
"ENSG00000038427",14272.9307464913,1.23765479359843,0.148991401251631,1.47632266238596e-17,3.91707370545073e-17,"VCAN","protein_coding"
"ENSG00000039139",426.67650058712,-1.62957609231093,0.181756671419254,1.70903235667024e-20,5.05144694637099e-20,"DNAH5","protein_coding"
"ENSG00000039537",445.404414412884,-3.47392581942077,0.308477178888135,2.01617346273489e-30,8.27668964563063e-30,"C6","protein_coding"
"ENSG00000039560",4625.9675845043,1.32030175356259,0.0944629800754042,2.58923730899281e-45,1.67702448800701e-44,"RAI14","protein_coding"
"ENSG00000039600",33.275428136997,1.57406405715586,0.16432542479683,6.1249303916104e-23,1.97630304313764e-22,"SOX30","protein_coding"
"ENSG00000040275",965.363371140604,1.45567940920312,0.0634354248797102,1.2989466211755e-117,4.63079974460173e-116,"SPDL1","protein_coding"
"ENSG00000040608",401.961392144644,2.09470331750582,0.131232294751438,7.75816417356146e-59,7.54604789297796e-58,"RTN4R","protein_coding"
"ENSG00000040731",5.62322815563158,-1.85848930504919,0.312022466961579,1.0168368176269e-10,2.03041570312186e-10,"CDH10","protein_coding"
"ENSG00000041353",1739.77358288362,-1.48363488177292,0.148795242818022,1.58630990695955e-24,5.39467194915286e-24,"RAB27B","protein_coding"
"ENSG00000041515",141.621272414994,-1.57121178151288,0.201188863721406,3.63591817069811e-16,9.1397662172598e-16,"MYO16","protein_coding"
"ENSG00000041880",1196.36231407929,-1.00825302593398,0.0794466256902436,1.84673019415098e-37,9.44239713673002e-37,"PARP3","protein_coding"
"ENSG00000042062",242.715660908645,-1.23944724583701,0.126873858715923,2.28826058651633e-23,7.47661376491463e-23,"RIPOR3","protein_coding"
"ENSG00000042286",2381.17119458066,-1.5871751306275,0.11659400675733,2.01943738074519e-43,1.24018513889778e-42,"AIFM2","protein_coding"
"ENSG00000042445",9057.49852955434,-2.32007525991113,0.110108189019698,5.45145572842659e-100,1.40477251978919e-98,"RETSAT","protein_coding"
"ENSG00000042493",11194.0134158411,1.49762288686196,0.0992730996073544,1.49659132086912e-52,1.21131034902668e-51,"CAPG","protein_coding"
"ENSG00000042753",4493.38981782544,1.18625590370353,0.0874892726442886,1.22052769942636e-42,7.29585065657101e-42,"AP2S1","protein_coding"
"ENSG00000042832",55.112956628328,1.57000730527942,0.158791372006533,2.9792278797488e-24,1.00343209632772e-23,"TG","protein_coding"
"ENSG00000043143",2541.85641274523,-1.10184123832392,0.0879160580136712,1.07660940779553e-36,5.37889148009958e-36,"JADE2","protein_coding"
"ENSG00000043355",127.82751653073,3.27571132946889,0.298299730795394,4.31062843934089e-29,1.70389816182262e-28,"ZIC2","protein_coding"
"ENSG00000043591",119.019411058077,-2.11856001661444,0.21490947725786,2.07276914241125e-24,7.02204275404753e-24,"ADRB1","protein_coding"
"ENSG00000044574",43444.2613075157,1.01826300970938,0.0652682600169352,1.94094383023655e-55,1.69751880620532e-54,"HSPA5","protein_coding"
"ENSG00000046774",24.2860431541208,5.56857992719161,0.666118667893082,1.01734354296605e-18,2.81745223790153e-18,"MAGEC2","protein_coding"
"ENSG00000046889",1210.7429039075,-2.66072724995677,0.165997949639782,4.36036380142166e-59,4.28573841626882e-58,"PREX2","protein_coding"
"ENSG00000047346",2408.64623042258,-1.74485600509669,0.0808428483396565,1.12090991701778e-104,3.20230070860071e-103,"FAM214A","protein_coding"
"ENSG00000047457",6843.66700105654,1.54733976869271,0.223831798719399,3.19797595000172e-13,7.12368828576634e-13,"CP","protein_coding"
"ENSG00000047597",273.508021813214,1.49645325064044,0.152794376237804,8.99802304306697e-24,2.98344302947168e-23,"XK","protein_coding"
"ENSG00000047617",163.911517197244,-1.04715031742047,0.164471541729082,4.80139756760608e-11,9.7329378231668e-11,"ANO2","protein_coding"
"ENSG00000047648",314.585386394543,-1.84093066900963,0.127373340876682,9.14016021340763e-49,6.68411455502e-48,"ARHGAP6","protein_coding"
"ENSG00000047936",85.6704518830332,4.72113383424033,0.299312504641481,2.18696311432258e-57,2.02978644923916e-56,"ROS1","protein_coding"
"ENSG00000048162",1025.64671103067,1.47689450710095,0.0896293242757814,4.16716408967795e-62,4.42124023562489e-61,"NOP16","protein_coding"
"ENSG00000048740",4072.47345305212,-1.39375242222226,0.132410883420106,6.44330289166062e-27,2.37818507913958e-26,"CELF2","protein_coding"
"ENSG00000049089",1943.87392081487,1.29590873706661,0.176499389066626,2.68830312734268e-14,6.27929993389718e-14,"COL9A2","protein_coding"
"ENSG00000049246",1846.53209710036,-1.23528219017135,0.11173544869084,3.13053409067085e-29,1.24268688708937e-28,"PER3","protein_coding"
"ENSG00000049247",15.3923653255671,2.69623416852951,0.250570821528593,2.77292537594244e-28,1.06724646159614e-27,"UTS2","protein_coding"
"ENSG00000049249",236.432548159524,3.48736677694718,0.162163805764892,1.58737085043514e-103,4.39320547701844e-102,"TNFRSF9","protein_coding"
