"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","GeneSymbol","GeneBiotype"
"ENSG00000004838",593.804846852625,2.64435621027694,0.139255351559818,1.39147349346367e-81,1.67434344452949e-80,"ZMYND10","protein_coding"
"ENSG00000004846",132.452245787249,-4.9312406546825,0.171779915605931,3.13776242880807e-182,1.77848797059108e-180,"ABCB5","protein_coding"
"ENSG00000004848",80.4405161163866,2.31554892428982,0.318141153002563,1.89481126487475e-14,4.25580424721835e-14,"ARX","protein_coding"
"ENSG00000004948",51.4488690115891,-1.44527437854674,0.196237021899701,1.64031170435564e-14,3.69454204323292e-14,"CALCR","protein_coding"
"ENSG00000005001",595.550540614875,1.16598694272171,0.132537849584183,1.88938064269646e-19,5.063816866606e-19,"PRSS22","protein_coding"
"ENSG00000005020",2559.10794320801,-1.3751526560755,0.0870785157377546,3.66638727073953e-57,2.80928371941872e-56,"SKAP2","protein_coding"
"ENSG00000005102",826.964373291407,-3.88313804778224,0.164133075362731,1.1583816369289e-124,2.94564901451074e-123,"MEOX1","protein_coding"
"ENSG00000005108",437.592903574032,-1.74981367721145,0.106866085736461,2.21340494216877e-61,1.8454907774378e-60,"THSD7A","protein_coding"
"ENSG00000005156",3033.41492392937,1.11307427222318,0.0680963292737086,6.91702242466798e-61,5.7163061117752e-60,"LIG3","protein_coding"
"ENSG00000005187",336.154286633442,-2.62528030079098,0.131242901464989,3.41397910979574e-90,4.87868627625649e-89,"ACSM3","protein_coding"
"ENSG00000005189",654.782538332935,1.11397102813966,0.075362136611921,2.84407645664641e-50,1.85498578346322e-49,"REXO5","protein_coding"
"ENSG00000005243",1224.29860329891,-1.24675398149327,0.131729627845195,3.52471331047579e-22,1.03479288225583e-21,"COPZ2","protein_coding"
"ENSG00000005249",8998.25069903828,-2.41459714578862,0.159816739650746,8.73353605287472e-53,6.04773121818564e-52,"PRKAR2B","protein_coding"
"ENSG00000005381",19.9704224670596,-1.38231128143095,0.169655124984214,3.7097265106019e-17,9.17700750616786e-17,"MPO","protein_coding"
"ENSG00000005448",897.303686792267,1.31332094201368,0.084740373326772,3.96709035899661e-55,2.90104253272584e-54,"WDR54","protein_coding"
"ENSG00000005513",129.021724903248,-3.30318452215428,0.146019438748944,2.56363594191247e-114,5.63397486242226e-113,"SOX8","protein_coding"
"ENSG00000005810",5721.05908012516,-1.34455992611944,0.0798562085356041,1.39934030156938e-64,1.24322037121648e-63,"MYCBP2","protein_coding"
"ENSG00000005961",87.8490327892692,1.24258138799408,0.147887825814396,5.25130049477034e-18,1.34224707757309e-17,"ITGA2B","protein_coding"
"ENSG00000005981",19.1126607481356,-2.11815393760991,0.214956540592494,3.99152588581678e-24,1.24570535338969e-23,"ASB4","protein_coding"
"ENSG00000006047",734.672105656172,1.21348820804761,0.14144432565469,1.19479078794988e-18,3.12509448793478e-18,"YBX2","protein_coding"
"ENSG00000006118",4569.13615976129,2.12597952617282,0.1303511672212,5.25424632218381e-61,4.34857338188998e-60,"TMEM132A","protein_coding"
"ENSG00000006128",44.3289247876064,-3.2483357662767,0.233445979588675,4.60077566277352e-45,2.64965643199211e-44,"TAC1","protein_coding"
"ENSG00000006210",8756.11430357067,-4.04808089408574,0.117155318977247,1.59747015898767e-262,2.83071712172614e-260,"CX3CL1","protein_coding"
"ENSG00000006283",96.656568406062,-2.27302133566105,0.163748738048568,4.99320489084672e-45,2.87173252929668e-44,"CACNA1G","protein_coding"
"ENSG00000006377",5.51741020308815,-1.10863419812354,0.19914983707724,3.88432752619929e-09,7.03634666695781e-09,"DLX6","protein_coding"
"ENSG00000006453",1608.53408652165,1.0302982711294,0.0866920179856197,2.47211130871979e-33,1.0232486297268e-32,"BAIAP2L1","protein_coding"
"ENSG00000006468",1087.93048835294,-1.28557718285707,0.113882716901809,1.70352842292776e-30,6.47925835326838e-30,"ETV1","protein_coding"
"ENSG00000006625",2313.76084587013,1.51925956714632,0.0851068109636329,2.57432957633898e-72,2.64891589780503e-71,"GGCT","protein_coding"
"ENSG00000006634",906.773469730089,1.4323613879958,0.0639941272079534,5.74439386452826e-112,1.22406489006922e-110,"DBF4","protein_coding"
"ENSG00000006652",535.021078167568,-1.01864497208972,0.0765813383232103,4.03736882130924e-41,2.09058956437772e-40,"IFRD1","protein_coding"
"ENSG00000006704",2126.70550270177,1.19543261118726,0.0578225258553877,7.67664359352788e-96,1.23192200432267e-94,"GTF2IRD1","protein_coding"
"ENSG00000006747",977.835004930498,1.2156463925141,0.207043318715129,5.35371637565669e-10,1.0066398019413e-09,"SCIN","protein_coding"
"ENSG00000007001",12.7812719231167,-1.15282012427319,0.139117207729835,1.60569104060418e-17,4.02714585481685e-17,"UPP2","protein_coding"
"ENSG00000007062",3456.75115106234,-1.80360165207733,0.280712582652511,8.72737594668032e-12,1.76646202580758e-11,"PROM1","protein_coding"
"ENSG00000007174",89.8044076430651,-1.6843683602878,0.212190465140372,1.53790529965805e-16,3.72773186673054e-16,"DNAH9","protein_coding"
"ENSG00000007216",736.97031464475,-1.26145482370157,0.284437893645504,1.05864113933252e-06,1.6977388720133e-06,"SLC13A2","protein_coding"
"ENSG00000007237",3385.10392646266,-1.64009352591435,0.109012801981003,3.04279215380076e-52,2.08136379996269e-51,"GAS7","protein_coding"
"ENSG00000007306",43.5480974229507,1.68371112524757,0.232778747952543,3.489184952988e-14,7.76224917386017e-14,"CEACAM7","protein_coding"
"ENSG00000007312",115.618901558174,-1.2321876830257,0.149814753898318,2.37840970524227e-17,5.92630979544824e-17,"CD79B","protein_coding"
"ENSG00000007314",601.29484509968,-4.30807053563185,0.163931788380128,4.03102411741113e-153,1.49139032950547e-151,"SCN4A","protein_coding"
"ENSG00000007350",6.86555078053259,-2.45130666141502,0.192023745931404,1.55810312345555e-38,7.49617261510451e-38,"TKTL1","protein_coding"
"ENSG00000007372",14.0499466651345,1.52827035120892,0.266256416895917,7.80218512386115e-10,1.45628101092226e-09,"PAX6","protein_coding"
"ENSG00000007376",1519.70000330707,1.43043489705473,0.0806390921338604,2.07940949053382e-71,2.09735047115916e-70,"RPUSD1","protein_coding"
"ENSG00000007402",1066.97863071496,1.52585619399823,0.135568487853959,1.93358544574471e-30,7.34430897871536e-30,"CACNA2D2","protein_coding"
"ENSG00000007516",990.223808914647,1.10621045586288,0.152678525744473,6.46620361995893e-14,1.42401977679734e-13,"BAIAP3","protein_coding"
"ENSG00000007541",3081.07691566072,1.22424349604814,0.0760764791935714,3.5939465401412e-59,2.87413282929866e-58,"PIGQ","protein_coding"
"ENSG00000007908",867.53532836566,-2.08032868126142,0.203430878558864,9.29477107504974e-26,3.06559906499583e-25,"SELE","protein_coding"
"ENSG00000007933",221.552603561999,-1.42498714458311,0.137488303417898,3.49427074993472e-26,1.16734577901173e-25,"FMO3","protein_coding"
"ENSG00000007952",76.0693054608029,1.26371860336372,0.0944223580213409,8.86592760477684e-42,4.67279352845377e-41,"NOX1","protein_coding"
"ENSG00000007968",548.139783445132,2.72564744407638,0.105297564721802,6.82894929552046e-149,2.35570763198343e-147,"E2F2","protein_coding"
"ENSG00000008056",123.890866858299,2.29960923191008,0.1997698260695,6.91794303312688e-32,2.73244141294364e-31,"SYN1","protein_coding"
"ENSG00000008118",23.2751816260101,1.07081427081732,0.158141917477082,2.05189359289931e-12,4.25546097608317e-12,"CAMK1G","protein_coding"
"ENSG00000008226",79.1809784544707,-1.53751215751622,0.126325957738571,3.90934452724922e-35,1.70315491127623e-34,"DLEC1","protein_coding"
"ENSG00000008283",13103.1592713667,1.66518438609033,0.0858143982250728,5.71053766400239e-85,7.36073438252804e-84,"CYB561","protein_coding"
"ENSG00000008300",1080.69777800612,3.1306166677845,0.150374775137611,2.54920374996605e-97,4.19075155536411e-96,"CELSR3","protein_coding"
"ENSG00000008311",1085.89169870252,-2.21753444132529,0.0941269052235963,6.28811773367581e-124,1.58701909938079e-122,"AASS","protein_coding"
"ENSG00000008394",14640.0878586087,-1.2274278799579,0.156446870345278,5.26834307109184e-16,1.25423967273031e-15,"MGST1","protein_coding"
"ENSG00000008441",9593.76239431494,-1.50001579628963,0.110563621207502,5.76051149773983e-43,3.11508032614688e-42,"NFIX","protein_coding"
"ENSG00000008513",9521.54113468395,1.38816659158988,0.113111890283001,1.29430985437716e-35,5.70526632327444e-35,"ST3GAL1","protein_coding"
"ENSG00000008735",1934.7150847871,3.07025485796567,0.149906826770257,2.66735667619912e-94,4.14993366794233e-93,"MAPK8IP2","protein_coding"
"ENSG00000009413",2417.38851391992,-1.05038365331956,0.0843238091897699,2.14623567866746e-36,9.67587879343546e-36,"REV3L","protein_coding"
"ENSG00000009694",121.480644494493,-2.48612115592345,0.169689209365506,8.24851272718406e-50,5.29982684158078e-49,"TENM1","protein_coding"
"ENSG00000009709",75.4110788552069,6.48251329821675,0.389443949691148,5.95504519043671e-64,5.21035502784884e-63,"PAX7","protein_coding"
"ENSG00000009724",100.103358207357,-1.65825104240442,0.100246033824932,1.48196964470962e-62,1.26444384181661e-61,"MASP2","protein_coding"
"ENSG00000009765",217.955179886592,1.78567401993259,0.286472135416026,3.04403794151471e-11,6.03075611480036e-11,"IYD","protein_coding"
"ENSG00000009950",824.943071144731,-3.75308623465222,0.193564013496066,1.08720591467442e-84,1.39497136948393e-83,"MLXIPL","protein_coding"
"ENSG00000010030",301.582798780479,1.82270384423827,0.137355298564225,2.45384776290814e-41,1.27928377952294e-40,"ETV7","protein_coding"
"ENSG00000010282",13.6349701347837,-3.76380846706081,0.239812423552389,1.84180234004312e-56,1.39285267710179e-55,"HHATL","protein_coding"
"ENSG00000010319",4449.18050762184,-3.47611731233139,0.125391441249531,4.00361440885998e-170,1.89316980221205e-168,"SEMA3G","protein_coding"
"ENSG00000010327",3572.20833962056,-1.2306040950431,0.103543409138813,1.74078745645967e-33,7.23030250235431e-33,"STAB1","protein_coding"
"ENSG00000010438",7.76101498592924,-1.30814464549911,0.216874724837092,1.74989632643806e-10,3.36275739260939e-10,"PRSS3","protein_coding"
"ENSG00000010810",2294.98001176285,-1.39123541335051,0.0912162318731025,1.62985536636892e-53,1.14895248063042e-52,"FYN","protein_coding"
"ENSG00000010932",552.509244576773,-1.00450989831443,0.14133782734957,2.18542957448754e-13,4.71177272757726e-13,"FMO1","protein_coding"
"ENSG00000011021",1272.90567772285,-1.13891637859697,0.0504695016350928,1.3115612422239e-113,2.85625122271633e-112,"CLCN6","protein_coding"
"ENSG00000011260",3209.57894409098,1.14683219895326,0.0806763617643942,1.02912064912687e-46,6.20272717773068e-46,"UTP18","protein_coding"
"ENSG00000011332",44.4075013306906,1.39572533952921,0.134004247606932,2.10871457435542e-26,7.09678151633329e-26,"DPF1","protein_coding"
"ENSG00000011347",6292.69184276019,1.23153363240312,0.112776118241375,1.13042472667263e-28,4.08009645128796e-28,"SYT7","protein_coding"
"ENSG00000011422",1561.88621860612,1.36340590919743,0.107675231431716,1.00129854275795e-37,4.70965623604006e-37,"PLAUR","protein_coding"
"ENSG00000011426",2327.92406621462,3.60390464600287,0.105251015561608,6.66891216262113e-258,1.05909874854306e-255,"ANLN","protein_coding"
"ENSG00000011465",72935.1741731042,-2.29389222389427,0.142644210066332,2.10772437816812e-59,1.69605316357945e-58,"DCN","protein_coding"
"ENSG00000011523",2906.53397242719,-1.31723831180674,0.0497187926640316,1.27445548502393e-155,4.88705777560201e-154,"CEP68","protein_coding"
"ENSG00000011677",43.1466643150406,4.26350901276003,0.38812623683157,4.90494708654997e-29,1.7864534672216e-28,"GABRA3","protein_coding"
"ENSG00000012048",1549.54019472821,1.71398901334739,0.0853464297513265,8.13247202488831e-91,1.17110379869093e-89,"BRCA1","protein_coding"
"ENSG00000012124",483.241003813129,1.05852906593897,0.150162405634593,2.96156940330121e-13,6.35339102015708e-13,"CD22","protein_coding"
"ENSG00000012223",38040.6369602177,-1.05670591311238,0.30218731064578,7.98636909531315e-05,0.000115998738007335,"LTF","protein_coding"
"ENSG00000012822",5962.1903203292,-1.2637281242904,0.0532811814341528,2.78055120104259e-125,7.12447472121019e-124,"CALCOCO1","protein_coding"
"ENSG00000013275",5293.94533849211,1.0364987251286,0.0509761720062863,1.12384888300465e-92,1.67869317626445e-91,"PSMC4","protein_coding"
"ENSG00000013293",11.1059958069173,-4.27017133313841,0.196525826935452,1.35166373219804e-105,2.57106296811546e-104,"SLC7A14","protein_coding"
"ENSG00000013297",904.683413109846,-3.70598716625351,0.125927629033905,2.67062968399495e-191,1.69012707144252e-189,"CLDN11","protein_coding"
"ENSG00000013306",8777.18074342338,1.34071790670514,0.0778199030560705,1.75445436544655e-67,1.65644895052872e-66,"SLC25A39","protein_coding"
"ENSG00000013583",7353.37966220308,1.33976375789861,0.139610480289,8.78273057381061e-23,2.63028796441074e-22,"HEBP1","protein_coding"
"ENSG00000013588",21091.0637478201,2.83350678343776,0.116160037337957,1.49345477572115e-132,4.19013628241497e-131,"GPRC5A","protein_coding"
"ENSG00000013619",404.383328121388,-1.54064499062294,0.102323585962133,2.77469570521791e-52,1.90106746038414e-51,"MAMLD1","protein_coding"
"ENSG00000013810",2770.73729462861,2.64038811799769,0.0843813048681833,4.14791701401999e-216,3.7743802710277e-214,"TACC3","protein_coding"
"ENSG00000014138",316.299560254142,1.31814774108955,0.0920611668528015,1.85929362185484e-47,1.13919161289117e-46,"POLA2","protein_coding"
"ENSG00000014164",2132.62431101038,1.2139918866538,0.0726074334837623,1.18366139725086e-63,1.02922293188642e-62,"ZC3H3","protein_coding"
"ENSG00000015133",4037.9138107314,1.01742135178612,0.0855422675488039,2.27539398419691e-33,9.42983316838276e-33,"CCDC88C","protein_coding"
"ENSG00000015413",54.1363655669139,1.96272883127806,0.166234796163912,2.34011886065626e-33,9.69329746562194e-33,"DPEP1","protein_coding"
"ENSG00000015520",140.086588303384,1.01046209876696,0.191391324808689,2.3739151738275e-08,4.12750341212685e-08,"NPC1L1","protein_coding"
"ENSG00000016082",8.26028317704641,-1.15418209212696,0.28730849006245,8.17736836491557e-06,1.2576084328064e-05,"ISL1","protein_coding"
"ENSG00000016602",83.7328240464796,-5.71728638367849,0.253643117695803,8.52197316336432e-114,1.85827585792843e-112,"CLCA4","protein_coding"
"ENSG00000017427",343.788793977675,-3.42696000935966,0.149752009777655,6.84255305977753e-117,1.56717739058905e-115,"IGF1","protein_coding"
"ENSG00000017483",376.876751800753,1.47000273035251,0.14467147194667,2.74517329748109e-25,8.89723667497047e-25,"SLC38A5","protein_coding"
"ENSG00000018236",1048.62915179583,-1.23553512397624,0.181332934351817,1.14623908898519e-12,2.40296249364591e-12,"CNTN1","protein_coding"
"ENSG00000018280",378.669653788832,1.33538380902346,0.134013045027007,2.32741702209529e-24,7.32057887704637e-24,"SLC11A1","protein_coding"
"ENSG00000018408",4772.47581418639,-1.28811095477381,0.0753804341739781,2.08599993105306e-66,1.92099140259011e-65,"WWTR1","protein_coding"
"ENSG00000018625",2593.51893058105,-4.98728402106925,0.234974168429632,5.33202935584921e-101,9.34993564337142e-100,"ATP1A2","protein_coding"
"ENSG00000019102",353.804704507252,-1.22943903850471,0.2414130525383,4.27365761437745e-08,7.33286640306085e-08,"VSIG2","protein_coding"
"ENSG00000019144",5718.15201398364,-1.65719963414645,0.0836310960263774,1.77590899244584e-88,2.46054748796982e-87,"PHLDB1","protein_coding"
"ENSG00000019169",566.836414804845,-2.51109907081282,0.251976217557411,1.29827554277954e-24,4.11197939551285e-24,"MARCO","protein_coding"
"ENSG00000019485",827.126111915279,-1.22601158714378,0.0757365297933105,7.62156784954713e-60,6.19813880093123e-59,"PRDM11","protein_coding"
"ENSG00000019505",4648.35978855809,5.69393674407244,0.267803124485135,1.34750308228907e-101,2.38275912681241e-100,"SYT13","protein_coding"
"ENSG00000019549",1503.34278425902,-1.35391127488046,0.105635365097951,1.39473013907675e-38,6.71977308563768e-38,"SNAI2","protein_coding"
"ENSG00000019991",473.760185905419,-1.51228811611865,0.102109574483031,1.14115384411406e-50,7.52750149365835e-50,"HGF","protein_coding"
"ENSG00000020181",2693.16047929047,-1.94792849814756,0.096951913366585,5.84691302695878e-91,8.44141800135713e-90,"ADGRA2","protein_coding"
"ENSG00000020577",1554.31771943901,-2.23203061206717,0.10171753909357,6.18027839814959e-108,1.24151320470704e-106,"SAMD4A","protein_coding"
"ENSG00000021826",434.323677630845,-1.45477441494192,0.153457594394387,2.38165337602097e-22,7.03134916379114e-22,"CPS1","protein_coding"
"ENSG00000022267",28781.3651134736,-5.83655507291417,0.164627007692022,1.20108505274597e-276,2.8028591662251e-274,"FHL1","protein_coding"
"ENSG00000022556",1630.89854045573,1.1933171126842,0.254120886891004,3.4176225212179e-07,5.6139985872543e-07,"NLRP2","protein_coding"
"ENSG00000024422",11210.5194728068,-2.34581445973249,0.100342724742817,4.42186611847857e-122,1.08668166771486e-120,"EHD2","protein_coding"
"ENSG00000024526",651.060298226269,3.54473358317898,0.111919099910439,4.10327192687542e-221,4.01595811726865e-219,"DEPDC1","protein_coding"
"ENSG00000025039",1338.32891875586,-1.62404255333905,0.115126663768681,2.85469896460988e-46,1.69929287023489e-45,"RRAGD","protein_coding"
"ENSG00000025423",266.823013035334,3.20350788029656,0.108920864793921,3.63194532309357e-191,2.28989391644034e-189,"HSD17B6","protein_coding"
"ENSG00000025708",3676.90254529934,1.56691054996101,0.115273936501142,3.81088277732254e-43,2.07344539991751e-42,"TYMP","protein_coding"
"ENSG00000026025",44594.8984199988,-1.94814699560725,0.102579517080475,1.34011210359462e-81,1.61369435993647e-80,"VIM","protein_coding"
"ENSG00000026103",831.868389707415,-1.04305588038783,0.0965750547522386,5.79492434807735e-28,2.05069910606546e-27,"FAS","protein_coding"
"ENSG00000026652",603.177668436216,-1.06021534985956,0.0992786227738738,2.08207040267041e-27,7.24015144774917e-27,"AGPAT4","protein_coding"
"ENSG00000027697",6025.31925627087,-1.22531941795414,0.0611371065309503,2.93946233606247e-90,4.20415539212198e-89,"IFNGR1","protein_coding"
"ENSG00000027869",181.177745528404,1.3086460185809,0.139595812111266,7.64937075785214e-22,2.22207950539574e-21,"SH2D2A","protein_coding"
"ENSG00000028137",2735.59594338093,-1.18497902131604,0.100975215637397,1.10211251057458e-32,4.47706612041805e-32,"TNFRSF1B","protein_coding"
"ENSG00000029534",278.456917309458,1.61103786400727,0.23380175262071,4.3349168413248e-13,9.24892143306231e-13,"ANK1","protein_coding"
"ENSG00000029559",162.049478159854,7.28440101432406,0.235443888990716,1.67246417887627e-212,1.42915035468036e-210,"IBSP","protein_coding"
"ENSG00000029993",4354.48998574052,2.64823765415976,0.103118010477512,1.26265461485629e-146,4.20069719100608e-145,"HMGB3","protein_coding"
"ENSG00000030304",7.04905208331814,-1.09562786340059,0.197485543824101,4.43994065829906e-09,8.02296705043006e-09,"MUSK","protein_coding"
"ENSG00000031081",2833.53851275201,-1.59925273447814,0.0811064061511792,1.28866358976523e-87,1.75406190915452e-86,"ARHGAP31","protein_coding"
"ENSG00000033011",1340.11642315823,1.08448161237057,0.0517788702122877,3.28193620714013e-98,5.50280021025865e-97,"ALG1","protein_coding"
"ENSG00000033170",4684.51095391274,1.3235127679406,0.085906389364843,1.62726327926332e-54,1.17568025936132e-53,"FUT8","protein_coding"
"ENSG00000034239",121.990134219923,-3.00977450338059,0.227921730294985,6.35732370116391e-41,3.27375916749444e-40,"EFCAB1","protein_coding"
"ENSG00000034971",613.957457756239,-8.63381062514634,0.29080110563298,8.64630115423804e-198,5.96523908321489e-196,"MYOC","protein_coding"
"ENSG00000035499",385.201456568855,3.41846535755775,0.0989924199523194,2.7032761582573e-262,4.69143823176324e-260,"DEPDC1B","protein_coding"
"ENSG00000035664",1154.67466098901,-1.18215997565227,0.0969802498576152,4.65054533815176e-35,2.02136019164593e-34,"DAPK2","protein_coding"
"ENSG00000035862",24829.4586790653,-1.00312385401926,0.103013022647927,3.83325131507962e-23,1.16205569310373e-22,"TIMP2","protein_coding"
"ENSG00000036448",248.955137052975,-3.10703440975977,0.16408801755857,4.99599559532833e-81,5.97319530197138e-80,"MYOM2","protein_coding"
"ENSG00000036530",93.9808901602833,-1.26280192127972,0.129048011567427,1.52001772122292e-23,4.66593331857523e-23,"CYP46A1","protein_coding"
"ENSG00000036565",4.32846214515455,1.20270097907182,0.26000438028315,4.72991338281903e-07,7.72067893788185e-07,"SLC18A1","protein_coding"
"ENSG00000037241",1095.97389765986,1.18352689242455,0.0539921313081483,2.19364830184987e-107,4.35470230110149e-106,"RPL26L1","protein_coding"
"ENSG00000037280",1110.33456969839,-1.59216328218762,0.0833601460795965,2.17046296537075e-82,2.64381863668966e-81,"FLT4","protein_coding"
"ENSG00000038295",439.807340980025,-1.61281052034823,0.147513698224341,6.55037321780968e-29,2.37699898143152e-28,"TLL1","protein_coding"
"ENSG00000038427",16190.7797547825,1.28631926640946,0.138142183004426,1.42641832339519e-21,4.10888536208668e-21,"VCAN","protein_coding"
"ENSG00000038945",2816.20944724749,1.0923947182887,0.124545647546407,2.72093859356367e-19,7.26129998161871e-19,"MSR1","protein_coding"
"ENSG00000039537",458.049061156824,-3.88395398645043,0.266658058025429,5.32195977647572e-49,3.36677455382158e-48,"C6","protein_coding"
"ENSG00000040275",898.195738287801,1.1493477353629,0.0558407908298569,5.47185020621138e-95,8.657248719113e-94,"SPDL1","protein_coding"
"ENSG00000040608",249.954330123727,1.10777346300006,0.114355611146366,5.10846856308023e-23,1.54225178965015e-22,"RTN4R","protein_coding"
"ENSG00000040731",6.98738006379288,-1.24161141865544,0.337266482407659,2.7698895807867e-05,4.13518279558029e-05,"CDH10","protein_coding"
"ENSG00000041515",130.280469789328,-2.31261328205749,0.181490659040488,2.07199798684741e-38,9.93166688798101e-38,"MYO16","protein_coding"
"ENSG00000042286",2452.03322671313,-1.77171223947988,0.115468788937328,2.89003209938901e-54,2.07024682387722e-53,"AIFM2","protein_coding"
"ENSG00000042445",10944.6902175543,-1.75830970162497,0.102654925578733,6.83923494979546e-67,6.36086636159429e-66,"RETSAT","protein_coding"
"ENSG00000042832",44.0875903818498,1.00443229868073,0.143836349062238,5.32702537456324e-13,1.13226193378027e-12,"TG","protein_coding"
"ENSG00000043355",136.63669520204,3.22634887417228,0.263506842347093,1.56318258883915e-35,6.87604277515501e-35,"ZIC2","protein_coding"
"ENSG00000043591",124.161567486642,-2.24698700312859,0.255078173807681,7.35736526410671e-20,1.99796558890099e-19,"ADRB1","protein_coding"
"ENSG00000046653",1440.76302937465,-2.91489133501951,0.115811554557972,6.73577549820913e-141,2.12340907746915e-139,"GPM6B","protein_coding"
"ENSG00000046774",28.0094721400916,5.63723414708108,0.630685680883172,1.70546369358185e-20,4.73524258910717e-20,"MAGEC2","protein_coding"
"ENSG00000046889",1251.99606947243,-2.90100195529814,0.115316745446363,9.14325647379886e-141,2.87159663208824e-139,"PREX2","protein_coding"
"ENSG00000047230",3421.46550505151,1.14946211686163,0.0729655820205314,9.03807603280925e-57,6.87825370417319e-56,"CTPS2","protein_coding"
"ENSG00000047648",361.860443281435,-1.56937478916648,0.114523164334216,8.33813097195817e-44,4.62180101356417e-43,"ARHGAP6","protein_coding"
"ENSG00000048540",866.682280756748,-1.21095505125144,0.234072006494927,2.86855711583566e-08,4.97020946555761e-08,"LMO3","protein_coding"
"ENSG00000048740",3456.1105738428,-2.4843454052345,0.112172077111,6.95512961849075e-110,1.44013102088159e-108,"CELF2","protein_coding"
"ENSG00000049239",7138.09219833127,-1.21521189328092,0.0550060997564993,4.72869642181674e-109,9.64883340180158e-108,"H6PD","protein_coding"
"ENSG00000049247",10.1741654827838,1.84632915017373,0.239109495986418,7.62910751541706e-16,1.80808666640195e-15,"UTS2","protein_coding"
"ENSG00000049249",135.382512059003,2.44982852473292,0.167825957451638,1.79785877033429e-49,1.14727651780922e-48,"TNFRSF9","protein_coding"
"ENSG00000049283",2654.34622155107,2.67348042330045,0.134114548691788,1.38457813961197e-89,1.95700994141292e-88,"EPN3","protein_coding"
"ENSG00000049540",4144.51993669368,-1.63747014981293,0.146571454976989,4.50774971575778e-30,1.69458371404793e-29,"ELN","protein_coding"
"ENSG00000049541",2080.90805342632,1.10776559057021,0.0518375187855358,3.79815477368402e-102,6.79470111160433e-101,"RFC2","protein_coding"
"ENSG00000049768",234.91787916163,2.07367792789827,0.126108086108777,5.89369280387821e-62,4.97315411832009e-61,"FOXP3","protein_coding"
"ENSG00000050165",4976.47286189437,-1.46345109713367,0.114604927763771,2.29392485523348e-38,1.09891664806489e-37,"DKK3","protein_coding"
"ENSG00000050438",1740.19762843083,1.96462460604869,0.145043032258634,5.55432133904493e-43,3.00454516135869e-42,"SLC4A8","protein_coding"
"ENSG00000050555",318.407029710584,-2.09152671796353,0.161910720758407,2.22457296107787e-39,1.09916234889301e-38,"LAMC3","protein_coding"
"ENSG00000050628",3629.79132891293,-1.54414593272936,0.170767948220638,1.31289176842151e-20,3.65914238900791e-20,"PTGER3","protein_coding"
"ENSG00000050730",22.7687676993866,1.26227604845333,0.187801308634154,2.08340600582163e-12,4.31921880566518e-12,"TNIP3","protein_coding"
"ENSG00000050767",108.622074629274,-1.91758378124583,0.1433565497761,5.58281970281896e-42,2.9507437010127e-41,"COL23A1","protein_coding"
