gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,GeneSymbol,GeneBiotype
ENSG00000163600,167.843762224299,2.7479913329073,0.181431892958282,4.83105272517886e-53,3.96546947349193e-52,ICOS,protein_coding
ENSG00000163762,1880.76256817758,-1.13906981783385,0.127950505572761,1.07463338520581e-19,3.0879193942722295e-19,TM4SF18,protein_coding
ENSG00000164007,181.541576767324,-4.7247360300754,0.239199677188024,3.56077445104812e-88,7.057379468526119e-87,CLDN19,protein_coding
ENSG00000164331,649.103139233978,-1.07464183163872,0.0510339933819845,4.60344370932541e-99,1.1630953047570398e-97,ANKRA2,protein_coding
ENSG00000164796,9.4539427956969,1.78293765193391,0.375177067683568,9.09414274575076e-8,1.57095924425365e-7,CSMD3,protein_coding
ENSG00000165029,3969.2409515768,-1.19628645687353,0.125697832966476,3.0000493451871e-22,9.44291626102943e-22,ABCA1,protein_coding
ENSG00000165215,4442.62639043303,1.68998351083141,0.210149916141352,4.37932534076419e-17,1.1424946900626199e-16,CLDN3,protein_coding
ENSG00000165410,1992.61538427595,-1.49347621967301,0.0864835840202251,6.07844563270827e-68,7.42788704877139e-67,CFL2,protein_coding
ENSG00000165566,9.88078814317697,2.44414554796554,0.343646911480385,4.1147709855525504e-14,9.53446039298992e-14,AMER2,protein_coding
ENSG00000165794,85.1828010842346,1.61452589838925,0.228331969102478,8.92467456106998e-14,2.0362779503610099e-13,SLC39A2,protein_coding
ENSG00000166573,11.2883482589686,-2.80571342851092,0.26315713512206,9.13265908095329e-28,3.46661976889693e-27,GALR1,protein_coding
ENSG00000166825,6876.67695223351,-1.02755830244069,0.15688847184363,1.5099237518373298e-11,3.1367267866872496e-11,ANPEP,protein_coding
ENSG00000166961,33.3390473758078,2.32322108187478,0.338429975265169,2.2311058025488199e-13,4.99970932740564e-13,MS4A15,protein_coding
ENSG00000167210,41.8729602974917,-1.10911825100934,0.158317130678598,5.2117247374326e-13,1.15194656714539e-12,LOXHD1,protein_coding
ENSG00000167653,154.983279980103,1.73771083375017,0.185411079315907,3.19793628373138e-22,1.00526198106385e-21,PSCA,protein_coding
ENSG00000167723,201.917421185567,1.72339587866324,0.166375584840513,1.75898353985158e-26,6.40658355521268e-26,TRPV3,protein_coding
ENSG00000168329,662.701650177893,-2.35082558909787,0.155981827035593,9.39170965417051e-53,7.64558772862734e-52,CX3CR1,protein_coding
ENSG00000168386,3221.65235541272,-1.77083616073549,0.119509012304737,4.73036184190622e-51,3.6714851805238e-50,FILIP1L,protein_coding
ENSG00000168546,198.118534108125,-1.15768953356394,0.213075455726947,1.02379874965862e-8,1.85261442741214e-8,GFRA2,protein_coding
ENSG00000168917,368.918202810872,-1.96838074990516,0.116557729876711,1.8849210179642401e-65,2.17392501502976e-64,SLC35G2,protein_coding
ENSG00000168995,75.5188316325975,1.02529283607316,0.13530740022564,9.31023914326737e-15,2.2177717166444e-14,SIGLEC7,protein_coding
ENSG00000169035,2789.90694591292,1.34031420163735,0.280915477781685,2.08814849980227e-7,3.53849695933261e-7,KLK7,protein_coding
ENSG00000169252,462.520156116707,-3.24278286956625,0.162347939253919,9.57293517902594e-90,1.97164969715385e-88,ADRB2,protein_coding
ENSG00000169258,549.308533536912,3.41180272278274,0.111785857652288,1.5921583442274298e-205,1.7396914583321396e-203,GPRIN1,protein_coding
