gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,GeneSymbol,GeneBiotype
ENSG00000065325,78.0416810613016,-5.14130566158769,0.19911047811854,4.425489456480779e-148,1.4899737902079498e-146,GLP2R,protein_coding
ENSG00000065361,22043.3682569234,1.19315838438802,0.114925941747502,3.8764385706079297e-26,1.2929654626038e-25,ERBB3,protein_coding
ENSG00000065618,6384.91791305376,-5.20102719535665,0.201724719178723,1.1477964705353298e-147,3.8490051364525195e-146,COL17A1,protein_coding
ENSG00000066405,15.6096051550072,-1.50288532345341,0.140418518564768,8.895759926467339e-28,3.13156048937999e-27,CLDN18,protein_coding
ENSG00000066933,3009.55277328741,-1.0402777753814,0.0702041538516909,1.90778154384428e-50,1.25012045578337e-49,MYO9A,protein_coding
ENSG00000067113,2338.57248650103,-2.13047942965858,0.0783527474652283,5.245109247607619e-164,2.2582140428190997e-162,PLPP1,protein_coding
ENSG00000067445,706.060084131122,-1.09663225553534,0.111124179835884,8.68678135311839e-24,2.6856432928998195e-23,TRO,protein_coding
ENSG00000068831,271.286382607347,-1.30459158565649,0.12612075967627,4.94897259472938e-26,1.64809109119039e-25,RASGRP2,protein_coding
ENSG00000071967,23152.4762041096,-1.59902949851011,0.134974518899,1.8625873120237298e-33,7.732378498300239e-33,CYBRD1,protein_coding
ENSG00000073150,305.647210892671,1.88138742216567,0.165976029616021,5.94986016133876e-31,2.29251421277127e-30,PANX2,protein_coding
ENSG00000075275,13509.4514996396,1.78214942060892,0.126668129825976,4.2828154899767996e-46,2.5341622480938298e-45,CELSR1,protein_coding
ENSG00000075651,1193.81795224004,-1.78896495202332,0.0834921014624747,5.554586044267239e-103,1.00435984392261e-101,PLD1,protein_coding
ENSG00000076706,14165.7631751184,-2.65117153737538,0.109681669165497,2.98553444810668e-130,8.14562186376464e-129,MCAM,protein_coding
ENSG00000076716,3457.71895867112,1.16833368345066,0.1352468146822,7.65179491030956e-19,2.0126611800023598e-18,GPC4,protein_coding
ENSG00000077943,452.123338894744,-1.09233333706059,0.120200183395392,1.5559076796588e-20,4.32499172380717e-20,ITGA8,protein_coding
ENSG00000079112,17.7017655687654,-1.47347804509966,0.132008526303324,5.8174326033232394e-30,2.18059809495309e-29,CDH17,protein_coding
ENSG00000079819,6367.35054844499,-2.17634462209035,0.0910568277724213,1.86475770091025e-127,4.92027133810708e-126,EPB41L2,protein_coding
ENSG00000080166,66.4633022002107,-4.88551208260175,0.185645098377625,1.2683413185751198e-153,4.75529125988719e-152,DCT,protein_coding
ENSG00000080200,1650.8792143345,-2.11577018041168,0.147780344565706,1.0652720657396901e-47,6.56638226095276e-47,CRYBG3,protein_coding
ENSG00000080493,490.839943309392,-2.11247070581392,0.240815277174929,1.0485716626358499e-19,2.83560728816254e-19,SLC4A4,protein_coding
ENSG00000081818,446.106942549258,-1.2656416030426,0.130494729837542,3.5547228611423196e-23,1.07936877064339e-22,PCDHB4,protein_coding
ENSG00000082438,3899.87057351677,-1.35494099453123,0.106062174854878,2.38795655675296e-38,1.1436375725854701e-37,COBLL1,protein_coding
ENSG00000082556,10.1698306534776,-1.73438305485061,0.279046497581443,3.5436187937090594e-11,6.99827296730389e-11,OPRK1,protein_coding
ENSG00000084453,95.9413607193957,-4.78223546015509,0.314013971083193,2.28833288232655e-53,1.6097699850014701e-52,SLCO1A2,protein_coding
ENSG00000084710,624.601834118607,1.48664131583152,0.122215654846218,4.4557174675468395e-35,1.93868048200267e-34,EFR3B,protein_coding
ENSG00000085563,543.201750787586,-2.81442004076558,0.11193393573075,1.2147653469842397e-140,3.800996254857379e-139,ABCB1,protein_coding
ENSG00000089250,20.6823808499772,-3.17479741345639,0.182677281316936,1.0432789513275101e-68,1.0058738755239e-67,NOS1,protein_coding
ENSG00000089351,5061.49603064595,1.10923186346075,0.0614830245575792,1.3759681875316601e-73,1.45222874413216e-72,GRAMD1A,protein_coding
ENSG00000090776,1883.43658899887,-1.53143907343669,0.0787345984375319,2.59731854913954e-85,3.3789227555034793e-84,EFNB1,protein_coding
ENSG00000091262,511.657792782966,-1.40375864373679,0.171844876536606,3.0443950357311e-17,7.55444369568062e-17,ABCC6,protein_coding
ENSG00000091482,1.89427930084053,-1.5218089800044,0.330077667641621,3.23997579473834e-7,5.32842443616893e-7,SMPX,protein_coding
ENSG00000100346,141.927932054025,1.6699844773682,0.188706946006993,6.73784858550773e-20,1.83239003373889e-19,CACNA1I,protein_coding
ENSG00000101188,11.046802472094,2.03312288676303,0.242980127049288,3.59731623724768e-18,9.25526846061859e-18,NTSR1,protein_coding
ENSG00000101445,1203.25469329342,-2.39156694819596,0.135446676170221,5.55073930537645e-71,5.54546857369182e-70,PPP1R16B,protein_coding
ENSG00000102010,201.807953739344,-3.70430551016423,0.122292792943879,1.77562644496688e-202,1.3284842477587698e-200,BMX,protein_coding
ENSG00000102181,3949.99762190386,-1.19083389991982,0.0847796993072493,1.0586753556522299e-45,6.224848388770409e-45,CD99L2,protein_coding
ENSG00000102755,3831.87675011264,-1.00679226194661,0.0858593810150796,1.71162155181777e-32,6.90307551588412e-32,FLT1,protein_coding
ENSG00000104044,24.9375102436601,-4.91675492669574,0.188173038870759,1.7142634037464698e-151,6.232809965155079e-150,OCA2,protein_coding
ENSG00000104219,1416.65721277202,-1.21414972476701,0.123847692248537,1.3616875515067e-23,4.1829650076758595e-23,ZDHHC2,protein_coding
ENSG00000104537,17.131736072223,-1.1627406558718,0.145876793383672,2.13886135594611e-16,5.15765535969014e-16,ANXA13,protein_coding
ENSG00000105388,3779.28908087778,5.586989116013,0.297104220135322,3.97355294570929e-80,4.6484218407275997e-79,CEACAM5,protein_coding
ENSG00000105509,127.038366088354,-3.47435279160753,0.246594763177011,4.4038293880843305e-46,2.60485115667645e-45,HAS1,protein_coding
ENSG00000105737,134.334730832855,-1.37358362543646,0.125222229140525,5.52694945570342e-29,2.0108205562418698e-28,GRIK5,protein_coding
ENSG00000105738,4898.79519376728,1.04157261409355,0.0773067845688173,3.8116492478994497e-42,2.02031811836081e-41,SIPA1L3,protein_coding
ENSG00000105976,2420.70217990201,-2.62601098478714,0.140060829832719,1.2992208908430901e-79,1.50731112863215e-78,MET,protein_coding
ENSG00000106113,23.598250337239,-2.03787646737964,0.154235236857423,4.70025988756859e-41,2.42637764327904e-40,CRHR2,protein_coding
ENSG00000107104,4444.97270725528,-2.39906164145178,0.092119670766087,1.0100144729102098e-150,3.6022422959683395e-149,KANK1,protein_coding
ENSG00000107159,107.104182209924,3.34085119846219,0.287731210824626,3.27330245916576e-32,1.30668184959916e-31,CA9,protein_coding
ENSG00000108106,1219.34936976555,2.70096694376608,0.0953756423931886,1.38469721921784e-177,7.261680058664529e-176,UBE2S,protein_coding
ENSG00000108622,362.719338471606,-2.10175741578688,0.0928142405061637,9.93805736945557e-115,2.2041799441029698e-113,ICAM2,protein_coding
ENSG00000110628,1118.78889637084,1.19456966446844,0.0963601183639182,3.5136961012173895e-36,1.5760607558724598e-35,SLC22A18,protein_coding
ENSG00000111452,491.68932574454,-3.07578386429241,0.163431376146448,4.33650063326938e-80,5.0659716627659106e-79,ADGRD1,protein_coding
ENSG00000111490,375.487068236196,1.53095290547757,0.0983555386315219,1.1199991079954999e-55,8.30941603525615e-55,TBC1D30,protein_coding
ENSG00000112212,4.54267461706368,-1.00738451857505,0.153424309364669,9.48849124215485e-12,1.9175181461036597e-11,TSPO2,protein_coding
ENSG00000112782,795.995811617114,-2.03587663726023,0.13814798868847,2.3846982092593197e-50,1.5583854679608498e-49,CLIC5,protein_coding
ENSG00000113209,173.947341622346,-1.05779572531715,0.166637652411204,3.60502809177006e-11,7.11621047101985e-11,PCDHB5,protein_coding
ENSG00000114019,5492.84502700879,-1.80459907214341,0.08529217452406,1.7060408019994897e-100,2.9761130425760996e-99,AMOTL2,protein_coding
ENSG00000114405,1737.50555787853,1.06156482210295,0.115282789593465,5.40326236787242e-21,1.52461479552069e-20,C3orf14,protein_coding
ENSG00000115504,2853.16548367,-1.39592402335732,0.0730179342524963,1.84450284764458e-82,2.25329179515594e-81,EHBP1,protein_coding
ENSG00000115602,60.6772902308113,-1.2215633213682,0.161290488493605,4.47363682372186e-15,1.03078568697692e-14,IL1RL1,protein_coding
ENSG00000115616,475.525911091534,1.50417210455629,0.270158636700185,2.17166741641508e-9,3.97584005306486e-9,SLC9A2,protein_coding
ENSG00000116014,88.0125781326546,4.77482374900764,0.264769425417491,1.10096292557001e-73,1.16417147544256e-72,KISS1R,protein_coding
ENSG00000116117,1638.20818616211,-1.2298680680868,0.0769959387988337,2.4255993548731103e-58,1.90361489696662e-57,PARD3B,protein_coding
ENSG00000117114,2726.39553767132,-1.86644273373224,0.109046067307901,7.859819474858961e-67,7.30199784987725e-66,ADGRL2,protein_coding
ENSG00000117394,5271.16435748272,1.2821810268056,0.1010621267277,8.01248502162427e-38,3.78032995667105e-37,SLC2A1,protein_coding
ENSG00000117400,66.0750060079126,-1.61092554033851,0.0769222194514576,1.8655568475548397e-98,3.13108514174858e-97,MPL,protein_coding
ENSG00000117425,234.053125554047,-2.20928842958778,0.0931235701130262,1.2558546270274298e-125,3.24747416150226e-124,PTCH2,protein_coding
ENSG00000117598,12.337692667951,3.08794651019108,0.262343582887581,4.40301651319116e-33,1.80957958943018e-32,PLPPR5,protein_coding
ENSG00000118298,123.013733797263,1.31516496183066,0.153823663561883,1.34081081219607e-18,3.50158380584993e-18,CA14,protein_coding
ENSG00000118432,244.37715267316,-1.38542743390436,0.233182463524839,2.75114679349865e-10,5.243750579909e-10,CNR1,protein_coding
ENSG00000118596,1762.22651958697,-3.82908009990632,0.15260123993085,7.224751864023818e-140,2.2398061303679e-138,SLC16A7,protein_coding
ENSG00000118777,374.47842918324,-2.0410677582543,0.107855408050358,4.6404004233040995e-81,5.55199010134337e-80,ABCG2,protein_coding
ENSG00000119514,165.113626236287,-1.44175092891877,0.143813720772119,1.12587895103471e-24,3.57537186600987e-24,GALNT12,protein_coding
ENSG00000119888,12805.5197439989,1.4988724385027,0.118807181314766,1.57556255388455e-37,7.36341477848209e-37,EPCAM,protein_coding
ENSG00000120156,1401.6155664028,-2.27316067919743,0.102723493347804,1.0259621626514699e-109,2.1191468768189998e-108,TEK,protein_coding
ENSG00000120328,119.030959962443,-1.27873657456888,0.111463059758259,2.09188047888892e-31,8.15155462537408e-31,PCDHB12,protein_coding
ENSG00000120756,1068.16729829045,1.22022891978159,0.117817275661596,4.8371640318895997e-26,1.6111756888173598e-25,PLS1,protein_coding
ENSG00000120903,21.9373710718271,-3.49343207869606,0.325269770807901,6.2485831203525595e-28,2.20891743485962e-27,CHRNA2,protein_coding
ENSG00000120949,120.805640055837,-1.78256757376364,0.136339531712437,3.3575719418206196e-40,1.69428555361536e-39,TNFRSF8,protein_coding
ENSG00000121742,19.8261002106223,-1.66635758931745,0.306438782712418,3.85199624428105e-9,6.979281538717821e-9,GJB6,protein_coding
ENSG00000121753,1886.58912933454,2.17135789098256,0.157366912110048,1.6041494930955098e-44,9.08316601640427e-44,ADGRB2,protein_coding
ENSG00000122707,1630.12314609322,-2.14702638209581,0.11087240220716,9.52929086898292e-85,1.2245502480035e-83,RECK,protein_coding
ENSG00000123384,39428.6012893076,-2.07390903900556,0.113696943924788,1.5579849520331398e-75,1.70749470589361e-74,LRP1,protein_coding
ENSG00000124102,155.997113710277,-3.74589576693553,0.277527197339993,1.76454944552894e-42,9.441966104905949e-42,PI3,protein_coding
ENSG00000126010,759.37957690601,1.72895815622567,0.238006341652696,2.67625633446604e-14,5.97983795253535e-14,GRPR,protein_coding
ENSG00000126785,1227.54007749394,-2.15720022885483,0.07287378548682,8.86245964256083e-194,5.80508348727117e-192,RHOJ,protein_coding
ENSG00000127329,2568.1759165962,-2.26618305656581,0.098583701557531,3.843535536285379e-118,8.961506539865369e-117,PTPRB,protein_coding
ENSG00000127831,24.2846636321218,2.98144386445783,0.263927309114149,1.0194799476308e-30,3.90132426424571e-30,VIL1,protein_coding
ENSG00000128596,206.405460815215,-1.45202240505169,0.11841306480652,1.37618659374553e-35,6.06300055459624e-35,CCDC136,protein_coding
ENSG00000128849,2701.56724455613,-1.22870746736527,0.140987052768188,3.5568264560889396e-19,9.44857449294639e-19,CGNL1,protein_coding
ENSG00000130224,180.946649423466,-1.76296328676945,0.104201564467072,2.44410849440785e-65,2.20967359800547e-64,LRCH2,protein_coding
ENSG00000130487,632.144559227301,1.86864081629124,0.197923320248978,2.4773136522356697e-22,7.30735903657531e-22,KLHDC7B,protein_coding
ENSG00000130545,778.085468677206,1.65509740845308,0.112103035569799,2.01364119657721e-50,1.31897415965684e-49,CRB3,protein_coding
ENSG00000130598,60.0756938658465,-2.00982452907258,0.137440498057673,1.2881391258868199e-49,8.23880472841134e-49,TNNI2,protein_coding
ENSG00000130720,208.547302484761,2.33885621598139,0.291915988146901,6.44026408921331e-17,1.58016915431886e-16,FIBCD1,protein_coding
ENSG00000131080,356.327058433908,-1.07310056844725,0.121363577183914,1.4994114413844998e-19,4.0301919534195496e-19,EDA2R,protein_coding
ENSG00000131831,1782.83184692463,-1.2070921833727,0.145275201228619,1.21879738881972e-17,3.07052308341683e-17,RAI2,protein_coding
ENSG00000132639,233.760783071097,1.53741410968189,0.258083675650355,2.1054841917084801e-10,4.03319536677521e-10,SNAP25,protein_coding
ENSG00000132698,5765.44498360636,1.41658363822266,0.12216987291532,4.29438840551839e-32,1.7086205251358198e-31,RAB25,protein_coding
ENSG00000133019,137.231636521321,-1.61091417388484,0.189900705642587,1.7607561608786e-18,4.57698721621839e-18,CHRM3,protein_coding
ENSG00000133067,797.499386962287,-2.6354782003107,0.231288705205928,2.8249529627866e-31,1.0975134589326e-30,LGR6,protein_coding
ENSG00000134258,6385.35326843804,-1.01285803484312,0.243414008465622,5.83103684777389e-6,9.03365307338723e-6,VTCN1,protein_coding
ENSG00000135318,1748.3880995794,-1.36486164721881,0.121535145933314,3.0116698777382198e-30,1.1372465392966599e-29,NT5E,protein_coding
ENSG00000135424,4212.06836588968,-4.59601461610682,0.146080437664994,3.32850168260093e-218,3.1478650182530394e-216,ITGA7,protein_coding
ENSG00000136155,23.4160599120701,-2.98107952260637,0.304849201362579,1.0034273293025899e-23,3.0965528252025196e-23,SCEL,protein_coding
ENSG00000136160,1359.56461907635,-2.71428707204001,0.104306075598311,1.9226185060768899e-150,6.84257080999966e-149,EDNRB,protein_coding
ENSG00000136267,11.0984852755359,-1.88739840515639,0.152866273169978,3.4480875111644596e-36,1.5474568158609098e-35,DGKB,protein_coding
ENSG00000136541,79.3368329699294,2.27805233077217,0.179223030671555,3.10693703955042e-38,1.48332893147452e-37,ERMN,protein_coding
ENSG00000136546,260.621645785911,-2.7126427145879,0.17865975431377,3.0847851016288004e-53,2.1610184103545302e-52,SCN7A,protein_coding
ENSG00000136732,2126.62639487358,-2.67321075401158,0.0993077991526832,9.108904998244088e-161,3.7861557219862e-159,GYPC,protein_coding
ENSG00000137571,42.1066579488006,1.11969839323845,0.168124712431381,4.0080288437893e-12,8.224178151675899e-12,SLCO5A1,protein_coding
ENSG00000137872,887.094186267469,-2.59550959058301,0.132039103400409,3.2806423567942395e-87,4.4287356402786096e-86,SEMA6D,protein_coding
ENSG00000138039,29.7472250588395,-5.72540857887422,0.286123051567027,2.25481731493298e-90,3.227686622413409e-89,LHCGR,protein_coding
ENSG00000138435,96.4981296448084,1.81039613510746,0.189207004313269,7.587427280559649e-23,2.27636340832189e-22,CHRNA1,protein_coding
ENSG00000138772,1842.35479107666,-2.71517014162247,0.151471328815829,5.1222111113759405e-73,5.31610985504948e-72,ANXA3,protein_coding
ENSG00000139144,656.263334514586,-3.98055644205678,0.227105058948467,1.0514373420138299e-69,1.0290637334570301e-68,PIK3C2G,protein_coding
ENSG00000139679,2332.60058773232,-1.33141817098388,0.0641457037728515,1.18069379841747e-96,1.9203670920347496e-95,LPAR6,protein_coding
ENSG00000140090,39.8933216284351,-1.57482628507456,0.124885034401737,1.58551687576845e-37,7.40377006565495e-37,SLC24A4,protein_coding
ENSG00000140450,2069.66798870947,-1.169075368866,0.093267860798892,6.49808201982405e-37,2.9830573417430597e-36,ARRDC4,protein_coding
ENSG00000140945,879.400754720344,-1.93584883131271,0.103781524935764,8.0197828913274e-79,9.20279653664658e-78,CDH13,protein_coding
ENSG00000141294,334.484445810639,2.39009230314743,0.118981021749327,5.8142911551476e-91,8.40152594899182e-90,LRRC46,protein_coding
ENSG00000141469,207.551585545334,-1.93074473771863,0.150730040346983,9.67505710083876e-39,4.69365738430892e-38,SLC14A1,protein_coding
ENSG00000141526,1807.31790420989,2.27998786583283,0.135052705330316,3.71824340177918e-65,3.34542541023788e-64,SLC16A3,protein_coding
ENSG00000141655,576.980235379195,-1.25368682131729,0.117830329889499,2.30998770346354e-27,8.02276315248717e-27,TNFRSF11A,protein_coding
ENSG00000141736,35913.2813436556,1.72262945159158,0.167231604196973,5.22354271630077e-26,1.73643598116523e-25,ERBB2,protein_coding
ENSG00000143195,87.3769689141903,2.26819517423533,0.14398282830208,3.97942371416586e-57,3.04498267292128e-56,ILDR2,protein_coding
ENSG00000144136,4671.24422572929,1.34738186749715,0.0502980559131115,4.818172782745679e-159,1.9404095843239398e-157,SLC20A1,protein_coding
ENSG00000144724,3270.41360295297,-1.09155427856567,0.087323487797138,1.1463478307003e-36,5.21557280594834e-36,PTPRG,protein_coding
ENSG00000145244,311.575742904454,1.81755274634355,0.169718124271016,6.4690011793191396e-28,2.28587669715908e-27,CORIN,protein_coding
ENSG00000145390,3590.88496647233,-1.40298915011917,0.0809205846811511,2.46898424197654e-68,2.3682553122184e-67,USP53,protein_coding
ENSG00000146005,67.0072129211407,-2.02241143220758,0.17111016045201,1.96721226420141e-33,8.1647069170529e-33,PSD2,protein_coding
ENSG00000146013,32.2379974517354,-1.65121649087035,0.178412561539588,1.6759966263915301e-21,4.81298655896877e-21,GFRA3,protein_coding
ENSG00000146197,825.96570289969,2.50696911381844,0.195490971713499,7.44874621371656e-39,3.62719681115721e-38,SCUBE3,protein_coding
ENSG00000146411,162.972190091685,-2.32809659339646,0.178682204263264,5.0337487294509096e-40,2.5317635527809e-39,SLC2A12,protein_coding
ENSG00000147257,4647.01393298441,-2.38702505755128,0.196890732424671,4.77320927942092e-35,2.0725355947838998e-34,GPC3,protein_coding
ENSG00000148053,10265.5451050097,-3.76944735634012,0.178965860329954,2.04108960831088e-99,3.4741862958852796e-98,NTRK2,protein_coding
ENSG00000148468,1244.58754822443,-2.19554280518522,0.0966994281873866,2.49110706142046e-115,5.576502163823419e-114,FAM171A1,protein_coding
ENSG00000148680,41.1150790793403,-1.00522588452195,0.118249153540027,3.45636019257807e-18,8.90077519991729e-18,HTR7,protein_coding
ENSG00000148700,5897.82544618054,-1.47738232429835,0.116477628829592,6.78121385707423e-38,3.2056993560794e-37,ADD3,protein_coding
ENSG00000148942,25.5041478897757,2.26168012810817,0.310446213287055,1.80918797030021e-14,4.0683770093553e-14,SLC5A12,protein_coding
ENSG00000149294,416.764460202056,-2.54643973437232,0.169656731964106,4.03616819501529e-52,2.75303303869073e-51,NCAM1,protein_coding
ENSG00000149451,770.610037441436,-3.91922744052999,0.13261683387986,7.33480071979611e-193,4.76733727092848e-191,ADAM33,protein_coding
ENSG00000149564,2438.72374268844,-1.50195270552522,0.0892866573628824,1.56155520750741e-64,1.38426647515428e-63,ESAM,protein_coding
ENSG00000149573,1689.70722016609,-1.25173937249915,0.118609131016555,5.82393846058565e-27,1.99593200418361e-26,MPZL2,protein_coding
ENSG00000149927,211.896955485018,1.63709570294028,0.157259714217352,1.78412441005207e-26,6.01521135966684e-26,DOC2A,protein_coding
ENSG00000150045,37.7673843256798,-1.29670879080888,0.170426995277965,3.0705049075022404e-15,7.10988715445566e-15,KLRF1,protein_coding
ENSG00000150394,65.0158172234096,-1.84107865515326,0.166498267029518,1.39628167541211e-29,5.17161842109734e-29,CDH8,protein_coding
ENSG00000150672,229.254397933819,-1.1360484829045,0.121011950734638,8.68970789684266e-22,2.51733854302959e-21,DLG2,protein_coding
ENSG00000151834,92.3361687035608,-1.9992968424408,0.291187849509896,3.96142901966743e-13,8.46385278805452e-13,GABRA2,protein_coding
ENSG00000152672,56.4170611798574,-2.2555726630528,0.175957352995045,7.76111798597646e-39,3.77603064092276e-38,CLEC4F,protein_coding
ENSG00000152818,10541.9857224182,-1.7320450673425,0.0836288114491494,2.11353913326397e-96,3.4243809210168996e-95,UTRN,protein_coding
ENSG00000152939,2224.60311410235,1.18804163120817,0.0967058952988359,1.42316609155861e-35,6.2666957848019e-35,MARVELD2,protein_coding
ENSG00000153551,1442.39227110955,-1.97645846096539,0.102195958468248,1.6383274052679397e-84,2.09730825401373e-83,CMTM7,protein_coding
ENSG00000154133,1848.74316497183,-2.34160162474344,0.0931355929200556,1.0738062215744599e-140,3.366192538917029e-139,ROBO4,protein_coding
ENSG00000154134,381.111839741985,-2.62542596511264,0.100570992157211,2.1222617382463298e-151,7.683043892825549e-150,ROBO3,protein_coding
ENSG00000154721,1834.04332591694,-2.64299143187677,0.0869262948247037,3.1830106813580697e-204,2.4245611678724697e-202,JAM2,protein_coding
ENSG00000154783,2286.24188969955,-1.23780252354677,0.117120576391911,5.0527188808607e-27,1.73622105818349e-26,FGD5,protein_coding
ENSG00000155886,195.128039878603,4.58126915555573,0.194497998753913,1.30679658392124e-123,3.28337517816868e-122,SLC24A2,protein_coding
ENSG00000156564,73.0737749633253,3.4417931617106,0.164102495779357,1.1777142270997198e-98,1.9825641298996597e-97,LRFN2,protein_coding
ENSG00000157404,6969.94581724377,-4.29624470698167,0.165372635900338,1.0482035180746e-149,3.699257447225939e-148,KIT,protein_coding
ENSG00000159214,835.136157351007,1.16041193643166,0.094487960362687,1.56230649624277e-35,6.87398524771323e-35,CCDC24,protein_coding
ENSG00000161031,333.893047968598,1.9757348555428,0.243741357584656,3.26550340296478e-17,8.08879992429505e-17,PGLYRP2,protein_coding
ENSG00000161798,431.065413080891,-1.78452056118774,0.317944692289456,1.3008060693335e-9,2.4076711787971604e-9,AQP5,protein_coding
ENSG00000162520,262.539358598956,-1.11807211250332,0.117484783216669,2.61890385730373e-22,7.71824711727083e-22,SYNC,protein_coding
ENSG00000162630,21.8696645557501,-1.57257239948747,0.121146891511392,1.35027935245881e-39,6.71113156754994e-39,B3GALT2,protein_coding
ENSG00000162631,150.177709275235,2.16052723786418,0.291332466100216,6.94889748828028e-15,1.58807684384619e-14,NTNG1,protein_coding
ENSG00000162769,1766.51172522983,1.89734950471718,0.0716222578373443,8.501387160960718e-156,3.26740528464869e-154,FLVCR1,protein_coding
ENSG00000162944,373.388403961713,-1.58737871383193,0.0927896390543878,1.12262608160794e-66,1.03779722448039e-65,RFTN2,protein_coding
ENSG00000163285,6.32095841794204,-3.12196046334725,0.242963872222868,7.12940538162465e-39,3.47772849012661e-38,GABRG1,protein_coding
ENSG00000163513,13586.4547931262,-2.71656068907019,0.093817043007044,1.6470291421716697e-185,9.762707246238688e-184,TGFBR2,protein_coding
ENSG00000163520,12158.7834978241,-2.04407193235985,0.146726542673066,2.6013330782079098e-45,1.5084685166569798e-44,FBLN2,protein_coding
ENSG00000163600,97.1899369926552,1.68203004678008,0.173491450765744,2.42518361921358e-23,7.40129460584506e-23,ICOS,protein_coding
ENSG00000163606,122.092441616313,-1.35505091935223,0.132539075167209,1.6228251193258899e-25,5.30665074955944e-25,CD200R1,protein_coding
ENSG00000163704,1041.1972887877,2.33208227054286,0.102663404609032,1.9299077723273999e-115,4.32597435943534e-114,PRRT3,protein_coding
